Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-xe3o,randomiser-mhmr,branch-632j,randomiser-ydsz,randomiser-dv67,randomiser-4jvp,randomiser-whjp,randomiser-8x67,randomiser-wkma,branch-tihy,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,Audio file,Orthography
11,1701425719503,01/12/2023 10:15:19,1701425717846,1,01/12/2023 11:15:17,146089,8,task-umle,,33345901,BLIND,9872984,,complete,,6569acf444b76045df88500e,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1600x900,1600x811,,,,Test Run Phonotactics,5,SoundCheckPassed,4,test passed,,,,5,,,yes,Spreadsheet1,,,END TASK,,,,,45690,,,,,0,1,0,,,,,,,,
1,1701425873577,01/12/2023 10:17:53,1701425873443,1,01/12/2023 11:17:53,146089,8,task-umle,,33346031,BLIND,9873088,,complete,,6569b142d2d7296155b15971,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1440x900,1440x738,,,,Test Run Phonotactics,5,SoundCheckPassed,6,test passed,,,,,,2,yes,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,
2,1701425903120,01/12/2023 10:18:23,1701425903045,1,01/12/2023 11:18:23,146089,8,task-umle,,33346031,BLIND,9873088,,complete,,6569b142d2d7296155b15971,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1440x900,1440x738,,,,Test Run Phonotactics,5,SoundCheckPassed,6,test passed,,,,,,2,yes,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,29579.69999998808,,,,,0,1,0,,,,,,Prompt,,
3,1701425903211,01/12/2023 10:18:23,1701425903055,1,01/12/2023 11:18:23,146089,8,task-umle,,33346031,BLIND,9873088,,complete,,6569b142d2d7296155b15971,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1440x900,1440x738,,,,Test Run Phonotactics,5,SoundCheckPassed,6,test passed,,,,,,2,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_slider_initialValue,0,,,50,,0,1,0,,,,,,Task,marar.wav,marar
4,1701425903211,01/12/2023 10:18:23,1701425903079,1,01/12/2023 11:18:23,146089,8,task-umle,,33346031,BLIND,9873088,,complete,,6569b142d2d7296155b15971,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1440x900,1440x738,,,,Test Run Phonotactics,5,SoundCheckPassed,6,test passed,,,,,,2,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,25,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task,marar.wav,marar
5,1701425922333,01/12/2023 10:18:42,1701425922270,1,01/12/2023 11:18:42,146089,8,task-umle,,33346031,BLIND,9873088,,complete,,6569b142d2d7296155b15971,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1440x900,1440x738,,,,Test Run Phonotactics,5,SoundCheckPassed,6,test passed,,,,,,2,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_slider_endValue,19215.79999998212,,,83,,0,1,0,,,,,,Task,marar.wav,marar
6,1701425922428,01/12/2023 10:18:42,1701425922271,1,01/12/2023 11:18:42,146089,8,task-umle,,33346031,BLIND,9873088,,complete,,6569b142d2d7296155b15971,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1440x900,1440x738,,,,Test Run Phonotactics,5,SoundCheckPassed,6,test passed,,,,,,2,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone4,continue_button,19215.79999998212,,,,,0,1,0,,,,,,Task,marar.wav,marar
7,1701425922428,01/12/2023 10:18:42,1701425922279,1,01/12/2023 11:18:42,146089,8,task-umle,,33346031,BLIND,9873088,,complete,,6569b142d2d7296155b15971,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1440x900,1440x738,,,,Test Run Phonotactics,5,SoundCheckPassed,6,test passed,,,,,,2,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone3,response_slider_initialValue,0,,,50,,0,1,0,,,,,,Task,façön.wav,façön
8,1701425922428,01/12/2023 10:18:42,1701425922281,1,01/12/2023 11:18:42,146089,8,task-umle,,33346031,BLIND,9873088,,complete,,6569b142d2d7296155b15971,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1440x900,1440x738,,,,Test Run Phonotactics,5,SoundCheckPassed,6,test passed,,,,,,2,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone1,content_web_audio,2.0999999940395355,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task,façön.wav,façön
9,1701425926999,01/12/2023 10:18:46,1701425926926,1,01/12/2023 11:18:46,146089,8,task-umle,,33346031,BLIND,9873088,,complete,,6569b142d2d7296155b15971,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1440x900,1440x738,,,,Test Run Phonotactics,5,SoundCheckPassed,6,test passed,,,,,,2,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone3,response_slider_endValue,4646.5,,,58,,0,1,0,,,,,,Task,façön.wav,façön
10,1701425927067,01/12/2023 10:18:47,1701425926927,1,01/12/2023 11:18:46,146089,8,task-umle,,33346031,BLIND,9873088,,complete,,6569b142d2d7296155b15971,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1440x900,1440x738,,,,Test Run Phonotactics,5,SoundCheckPassed,6,test passed,,,,,,2,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone4,continue_button,4646.5,,,,,0,1,0,,,,,,Task,façön.wav,façön
11,1701425927067,01/12/2023 10:18:47,1701425926929,1,01/12/2023 11:18:46,146089,8,task-umle,,33346031,BLIND,9873088,,complete,,6569b142d2d7296155b15971,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 116.0.0.0,1440x900,1440x738,,,,Test Run Phonotactics,5,SoundCheckPassed,6,test passed,,,,,,2,yes,Spreadsheet1,,,END TASK,,,,,53486,,,,,0,1,0,,,,,,,,
1,1701426070970,01/12/2023 10:21:10,1701426071834,0,01/12/2023 10:21:11,146089,8,task-umle,,33346169,BLIND,9873146,,complete,,6569b3114b3e7435b590ddfa,mobile,undefined K,Android 10,Chrome 119.0.0.0,892x412,850x304,,,,Test Run Phonotactics,5,SoundCheckPassed,5,test passed,,,,,4,,yes,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,
2,1701426074794,01/12/2023 10:21:14,1701426075710,0,01/12/2023 10:21:15,146089,8,task-umle,,33346169,BLIND,9873146,,complete,,6569b3114b3e7435b590ddfa,mobile,undefined K,Android 10,Chrome 119.0.0.0,892x412,850x304,,,,Test Run Phonotactics,5,SoundCheckPassed,5,test passed,,,,,4,,yes,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,3827.899999976158,,,,,0,1,0,,,,,,Prompt,,
3,1701426074863,01/12/2023 10:21:14,1701426075744,0,01/12/2023 10:21:15,146089,8,task-umle,,33346169,BLIND,9873146,,complete,,6569b3114b3e7435b590ddfa,mobile,undefined K,Android 10,Chrome 119.0.0.0,892x412,850x304,,,,Test Run Phonotactics,5,SoundCheckPassed,5,test passed,,,,,4,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_slider_initialValue,0,,,50,,0,1,0,,,,,,Task,marar.wav,marar
4,1701426074863,01/12/2023 10:21:14,1701426075765,0,01/12/2023 10:21:15,146089,8,task-umle,,33346169,BLIND,9873146,,complete,,6569b3114b3e7435b590ddfa,mobile,undefined K,Android 10,Chrome 119.0.0.0,892x412,850x304,,,,Test Run Phonotactics,5,SoundCheckPassed,5,test passed,,,,,4,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,23.899999976158142,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task,marar.wav,marar
5,1701426077840,01/12/2023 10:21:17,1701426078749,0,01/12/2023 10:21:18,146089,8,task-umle,,33346169,BLIND,9873146,,complete,,6569b3114b3e7435b590ddfa,mobile,undefined K,Android 10,Chrome 119.0.0.0,892x412,850x304,,,,Test Run Phonotactics,5,SoundCheckPassed,5,test passed,,,,,4,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,3007.399999976158,,,AUDIO PLAY REQUESTED,2,0,1,0,,,,,,Task,marar.wav,marar
6,1701426079055,01/12/2023 10:21:19,1701426079924,0,01/12/2023 10:21:19,146089,8,task-umle,,33346169,BLIND,9873146,,complete,,6569b3114b3e7435b590ddfa,mobile,undefined K,Android 10,Chrome 119.0.0.0,892x412,850x304,,,,Test Run Phonotactics,5,SoundCheckPassed,5,test passed,,,,,4,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,4182.700000047684,,,AUDIO PLAY REQUESTED,3,0,1,0,,,,,,Task,marar.wav,marar
7,1701426080017,01/12/2023 10:21:20,1701426080949,0,01/12/2023 10:21:20,146089,8,task-umle,,33346169,BLIND,9873146,,complete,,6569b3114b3e7435b590ddfa,mobile,undefined K,Android 10,Chrome 119.0.0.0,892x412,850x304,,,,Test Run Phonotactics,5,SoundCheckPassed,5,test passed,,,,,4,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,5207.799999952316,,,AUDIO PLAY REQUESTED,4,0,1,0,,,,,,Task,marar.wav,marar
8,1701426081373,01/12/2023 10:21:21,1701426082246,0,01/12/2023 10:21:22,146089,8,task-umle,,33346169,BLIND,9873146,,complete,,6569b3114b3e7435b590ddfa,mobile,undefined K,Android 10,Chrome 119.0.0.0,892x412,850x304,,,,Test Run Phonotactics,5,SoundCheckPassed,5,test passed,,,,,4,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,6504.399999976158,,,AUDIO PLAY REQUESTED,5,0,1,0,,,,,,Task,marar.wav,marar
9,1701426082190,01/12/2023 10:21:22,1701426083116,0,01/12/2023 10:21:23,146089,8,task-umle,,33346169,BLIND,9873146,,complete,,6569b3114b3e7435b590ddfa,mobile,undefined K,Android 10,Chrome 119.0.0.0,892x412,850x304,,,,Test Run Phonotactics,5,SoundCheckPassed,5,test passed,,,,,4,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,7374.399999976158,,,AUDIO PLAY REQUESTED,6,0,1,0,,,,,,Task,marar.wav,marar
10,1701426083042,01/12/2023 10:21:23,1701426083955,0,01/12/2023 10:21:23,146089,8,task-umle,,33346169,BLIND,9873146,,complete,,6569b3114b3e7435b590ddfa,mobile,undefined K,Android 10,Chrome 119.0.0.0,892x412,850x304,,,,Test Run Phonotactics,5,SoundCheckPassed,5,test passed,,,,,4,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,8213.600000023842,,,AUDIO PLAY REQUESTED,7,0,1,0,,,,,,Task,marar.wav,marar
11,1701426085003,01/12/2023 10:21:25,1701426085929,0,01/12/2023 10:21:25,146089,8,task-umle,,33346169,BLIND,9873146,,complete,,6569b3114b3e7435b590ddfa,mobile,undefined K,Android 10,Chrome 119.0.0.0,892x412,850x304,,,,Test Run Phonotactics,5,SoundCheckPassed,5,test passed,,,,,4,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_slider_endValue,10185.799999952316,,,100,,0,1,0,,,,,,Task,marar.wav,marar
12,1701426085065,01/12/2023 10:21:25,1701426085933,0,01/12/2023 10:21:25,146089,8,task-umle,,33346169,BLIND,9873146,,complete,,6569b3114b3e7435b590ddfa,mobile,undefined K,Android 10,Chrome 119.0.0.0,892x412,850x304,,,,Test Run Phonotactics,5,SoundCheckPassed,5,test passed,,,,,4,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone4,continue_button,10185.799999952316,,,,,0,1,0,,,,,,Task,marar.wav,marar
13,1701426085065,01/12/2023 10:21:25,1701426085970,0,01/12/2023 10:21:25,146089,8,task-umle,,33346169,BLIND,9873146,,complete,,6569b3114b3e7435b590ddfa,mobile,undefined K,Android 10,Chrome 119.0.0.0,892x412,850x304,,,,Test Run Phonotactics,5,SoundCheckPassed,5,test passed,,,,,4,,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone3,response_slider_initialValue,0,,,50,,0,1,0,,,,,,Task,façön.wav,façön
14,1701426085065,01/12/2023 10:21:25,1701426085977,0,01/12/2023 10:21:25,146089,8,task-umle,,33346169,BLIND,9873146,,complete,,6569b3114b3e7435b590ddfa,mobile,undefined K,Android 10,Chrome 119.0.0.0,892x412,850x304,,,,Test Run Phonotactics,5,SoundCheckPassed,5,test passed,,,,,4,,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone1,content_web_audio,8.899999976158142,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task,façön.wav,façön
15,1701426091325,01/12/2023 10:21:31,1701426092237,0,01/12/2023 10:21:32,146089,8,task-umle,,33346169,BLIND,9873146,,complete,,6569b3114b3e7435b590ddfa,mobile,undefined K,Android 10,Chrome 119.0.0.0,892x412,850x304,,,,Test Run Phonotactics,5,SoundCheckPassed,5,test passed,,,,,4,,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone3,response_slider_endValue,6267.100000023842,,,53,,0,1,0,,,,,,Task,façön.wav,façön
16,1701426091386,01/12/2023 10:21:31,1701426092242,0,01/12/2023 10:21:32,146089,8,task-umle,,33346169,BLIND,9873146,,complete,,6569b3114b3e7435b590ddfa,mobile,undefined K,Android 10,Chrome 119.0.0.0,892x412,850x304,,,,Test Run Phonotactics,5,SoundCheckPassed,5,test passed,,,,,4,,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone4,continue_button,6267.100000023842,,,,,0,1,0,,,,,,Task,façön.wav,façön
17,1701426091386,01/12/2023 10:21:31,1701426092246,0,01/12/2023 10:21:32,146089,8,task-umle,,33346169,BLIND,9873146,,complete,,6569b3114b3e7435b590ddfa,mobile,undefined K,Android 10,Chrome 119.0.0.0,892x412,850x304,,,,Test Run Phonotactics,5,SoundCheckPassed,5,test passed,,,,,4,,yes,Spreadsheet1,,,END TASK,,,,,20412,,,,,0,1,0,,,,,,,,
1,1701426144714,01/12/2023 10:22:24,1701426144641,0,01/12/2023 10:22:24,146089,8,task-umle,,33346214,BLIND,9873153,,complete,,6569b334c9f626f3f1eb9e71,mobile,Apple iPhone,iOS 17.1.1,Mobile Safari 17.1.1,430x932,814x347,,,,Test Run Phonotactics,5,SoundCheckPassed,5,test passed,,,,,2,,yes,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,
2,1701426160193,01/12/2023 10:22:40,1701426160155,0,01/12/2023 10:22:40,146089,8,task-umle,,33346214,BLIND,9873153,,complete,,6569b334c9f626f3f1eb9e71,mobile,Apple iPhone,iOS 17.1.1,Mobile Safari 17.1.1,430x932,814x347,,,,Test Run Phonotactics,5,SoundCheckPassed,5,test passed,,,,,2,,yes,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,15500,,,,,0,1,0,,,,,,Prompt,,
3,1701426160262,01/12/2023 10:22:40,1701426160163,0,01/12/2023 10:22:40,146089,8,task-umle,,33346214,BLIND,9873153,,complete,,6569b334c9f626f3f1eb9e71,mobile,Apple iPhone,iOS 17.1.1,Mobile Safari 17.1.1,430x932,814x347,,,,Test Run Phonotactics,5,SoundCheckPassed,5,test passed,,,,,2,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_slider_initialValue,0,,,50,,0,1,0,,,,,,Task,marar.wav,marar
4,1701426160262,01/12/2023 10:22:40,1701426160164,0,01/12/2023 10:22:40,146089,8,task-umle,,33346214,BLIND,9873153,,complete,,6569b334c9f626f3f1eb9e71,mobile,Apple iPhone,iOS 17.1.1,Mobile Safari 17.1.1,430x932,814x347,,,,Test Run Phonotactics,5,SoundCheckPassed,5,test passed,,,,,2,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,3,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task,marar.wav,marar
5,1701426167112,01/12/2023 10:22:47,1701426167091,0,01/12/2023 10:22:47,146089,8,task-umle,,33346214,BLIND,9873153,,complete,,6569b334c9f626f3f1eb9e71,mobile,Apple iPhone,iOS 17.1.1,Mobile Safari 17.1.1,430x932,814x347,,,,Test Run Phonotactics,5,SoundCheckPassed,5,test passed,,,,,2,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,6930,,,AUDIO PLAY REQUESTED,2,0,1,0,,,,,,Task,marar.wav,marar
6,1701426171803,01/12/2023 10:22:51,1701426171782,0,01/12/2023 10:22:51,146089,8,task-umle,,33346214,BLIND,9873153,,complete,,6569b334c9f626f3f1eb9e71,mobile,Apple iPhone,iOS 17.1.1,Mobile Safari 17.1.1,430x932,814x347,,,,Test Run Phonotactics,5,SoundCheckPassed,5,test passed,,,,,2,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_slider_endValue,11620,,,83,,0,1,0,,,,,,Task,marar.wav,marar
7,1701426171906,01/12/2023 10:22:51,1701426171783,0,01/12/2023 10:22:51,146089,8,task-umle,,33346214,BLIND,9873153,,complete,,6569b334c9f626f3f1eb9e71,mobile,Apple iPhone,iOS 17.1.1,Mobile Safari 17.1.1,430x932,814x347,,,,Test Run Phonotactics,5,SoundCheckPassed,5,test passed,,,,,2,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone4,continue_button,11620,,,,,0,1,0,,,,,,Task,marar.wav,marar
8,1701426171906,01/12/2023 10:22:51,1701426171794,0,01/12/2023 10:22:51,146089,8,task-umle,,33346214,BLIND,9873153,,complete,,6569b334c9f626f3f1eb9e71,mobile,Apple iPhone,iOS 17.1.1,Mobile Safari 17.1.1,430x932,814x347,,,,Test Run Phonotactics,5,SoundCheckPassed,5,test passed,,,,,2,,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone3,response_slider_initialValue,0,,,50,,0,1,0,,,,,,Task,façön.wav,façön
9,1701426171906,01/12/2023 10:22:51,1701426171796,0,01/12/2023 10:22:51,146089,8,task-umle,,33346214,BLIND,9873153,,complete,,6569b334c9f626f3f1eb9e71,mobile,Apple iPhone,iOS 17.1.1,Mobile Safari 17.1.1,430x932,814x347,,,,Test Run Phonotactics,5,SoundCheckPassed,5,test passed,,,,,2,,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone1,content_web_audio,2,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task,façön.wav,façön
10,1701426189693,01/12/2023 10:23:09,1701426189523,0,01/12/2023 10:23:09,146089,8,task-umle,,33346214,BLIND,9873153,,complete,,6569b334c9f626f3f1eb9e71,mobile,Apple iPhone,iOS 17.1.1,Mobile Safari 17.1.1,430x932,814x347,,,,Test Run Phonotactics,5,SoundCheckPassed,5,test passed,,,,,2,,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone1,content_web_audio,17729,,,AUDIO PLAY REQUESTED,2,0,1,0,,,,,,Task,façön.wav,façön
11,1701426195036,01/12/2023 10:23:15,1701426195009,0,01/12/2023 10:23:15,146089,8,task-umle,,33346214,BLIND,9873153,,complete,,6569b334c9f626f3f1eb9e71,mobile,Apple iPhone,iOS 17.1.1,Mobile Safari 17.1.1,430x932,814x347,,,,Test Run Phonotactics,5,SoundCheckPassed,5,test passed,,,,,2,,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone3,response_slider_endValue,23213,,,60,,0,1,0,,,,,,Task,façön.wav,façön
12,1701426195112,01/12/2023 10:23:15,1701426195012,0,01/12/2023 10:23:15,146089,8,task-umle,,33346214,BLIND,9873153,,complete,,6569b334c9f626f3f1eb9e71,mobile,Apple iPhone,iOS 17.1.1,Mobile Safari 17.1.1,430x932,814x347,,,,Test Run Phonotactics,5,SoundCheckPassed,5,test passed,,,,,2,,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone4,continue_button,23213,,,,,0,1,0,,,,,,Task,façön.wav,façön
13,1701426195112,01/12/2023 10:23:15,1701426195015,0,01/12/2023 10:23:15,146089,8,task-umle,,33346214,BLIND,9873153,,complete,,6569b334c9f626f3f1eb9e71,mobile,Apple iPhone,iOS 17.1.1,Mobile Safari 17.1.1,430x932,814x347,,,,Test Run Phonotactics,5,SoundCheckPassed,5,test passed,,,,,2,,yes,Spreadsheet1,,,END TASK,,,,,50373,,,,,0,1,0,,,,,,,,
1,1701427476980,01/12/2023 10:44:36,1701427474114,11,01/12/2023 21:44:34,146089,8,task-umle,,33346945,BLIND,9873272,,complete,,6569b6d1846c4acf83db8116,computer,Desktop or Laptop,Windows 10,Edge 119.0.0.0,1536x864,1488x742,,,,Test Run Phonotactics,5,SoundCheckPassed,6,test passed,,,,,,5,yes,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,
2,1701427498313,01/12/2023 10:44:58,1701427495492,11,01/12/2023 21:44:55,146089,8,task-umle,,33346945,BLIND,9873272,,complete,,6569b6d1846c4acf83db8116,computer,Desktop or Laptop,Windows 10,Edge 119.0.0.0,1536x864,1488x742,,,,Test Run Phonotactics,5,SoundCheckPassed,6,test passed,,,,,,5,yes,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,21367.70000000298,,,,,0,1,0,,,,,,Prompt,,
3,1701427498648,01/12/2023 10:44:58,1701427495496,11,01/12/2023 21:44:55,146089,8,task-umle,,33346945,BLIND,9873272,,complete,,6569b6d1846c4acf83db8116,computer,Desktop or Laptop,Windows 10,Edge 119.0.0.0,1536x864,1488x742,,,,Test Run Phonotactics,5,SoundCheckPassed,6,test passed,,,,,,5,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_slider_initialValue,0,,,50,,0,1,0,,,,,,Task,marar.wav,marar
4,1701427498648,01/12/2023 10:44:58,1701427495502,11,01/12/2023 21:44:55,146089,8,task-umle,,33346945,BLIND,9873272,,complete,,6569b6d1846c4acf83db8116,computer,Desktop or Laptop,Windows 10,Edge 119.0.0.0,1536x864,1488x742,,,,Test Run Phonotactics,5,SoundCheckPassed,6,test passed,,,,,,5,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,6.799999997019768,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task,marar.wav,marar
5,1701427509131,01/12/2023 10:45:09,1701427506320,11,01/12/2023 21:45:06,146089,8,task-umle,,33346945,BLIND,9873272,,complete,,6569b6d1846c4acf83db8116,computer,Desktop or Laptop,Windows 10,Edge 119.0.0.0,1536x864,1488x742,,,,Test Run Phonotactics,5,SoundCheckPassed,6,test passed,,,,,,5,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,10824.79999999702,,,AUDIO PLAY REQUESTED,2,0,1,0,,,,,,Task,marar.wav,marar
6,1701427518226,01/12/2023 10:45:18,1701427515430,11,01/12/2023 21:45:15,146089,8,task-umle,,33346945,BLIND,9873272,,complete,,6569b6d1846c4acf83db8116,computer,Desktop or Laptop,Windows 10,Edge 119.0.0.0,1536x864,1488x742,,,,Test Run Phonotactics,5,SoundCheckPassed,6,test passed,,,,,,5,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_slider_endValue,19929.90000000596,,,73,,0,1,0,,,,,,Task,marar.wav,marar
7,1701427518559,01/12/2023 10:45:18,1701427515431,11,01/12/2023 21:45:15,146089,8,task-umle,,33346945,BLIND,9873272,,complete,,6569b6d1846c4acf83db8116,computer,Desktop or Laptop,Windows 10,Edge 119.0.0.0,1536x864,1488x742,,,,Test Run Phonotactics,5,SoundCheckPassed,6,test passed,,,,,,5,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone4,continue_button,19929.90000000596,,,,,0,1,0,,,,,,Task,marar.wav,marar
8,1701427518559,01/12/2023 10:45:18,1701427515433,11,01/12/2023 21:45:15,146089,8,task-umle,,33346945,BLIND,9873272,,complete,,6569b6d1846c4acf83db8116,computer,Desktop or Laptop,Windows 10,Edge 119.0.0.0,1536x864,1488x742,,,,Test Run Phonotactics,5,SoundCheckPassed,6,test passed,,,,,,5,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone3,response_slider_initialValue,0,,,50,,0,1,0,,,,,,Task,façön.wav,façön
9,1701427518559,01/12/2023 10:45:18,1701427515434,11,01/12/2023 21:45:15,146089,8,task-umle,,33346945,BLIND,9873272,,complete,,6569b6d1846c4acf83db8116,computer,Desktop or Laptop,Windows 10,Edge 119.0.0.0,1536x864,1488x742,,,,Test Run Phonotactics,5,SoundCheckPassed,6,test passed,,,,,,5,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone1,content_web_audio,1,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task,façön.wav,façön
10,1701427526175,01/12/2023 10:45:26,1701427523359,11,01/12/2023 21:45:23,146089,8,task-umle,,33346945,BLIND,9873272,,complete,,6569b6d1846c4acf83db8116,computer,Desktop or Laptop,Windows 10,Edge 119.0.0.0,1536x864,1488x742,,,,Test Run Phonotactics,5,SoundCheckPassed,6,test passed,,,,,,5,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone3,response_slider_endValue,7925.70000000298,,,35,,0,1,0,,,,,,Task,façön.wav,façön
11,1701427526487,01/12/2023 10:45:26,1701427523360,11,01/12/2023 21:45:23,146089,8,task-umle,,33346945,BLIND,9873272,,complete,,6569b6d1846c4acf83db8116,computer,Desktop or Laptop,Windows 10,Edge 119.0.0.0,1536x864,1488x742,,,,Test Run Phonotactics,5,SoundCheckPassed,6,test passed,,,,,,5,yes,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone4,continue_button,7925.70000000298,,,,,0,1,0,,,,,,Task,façön.wav,façön
12,1701427526487,01/12/2023 10:45:26,1701427523362,11,01/12/2023 21:45:23,146089,8,task-umle,,33346945,BLIND,9873272,,complete,,6569b6d1846c4acf83db8116,computer,Desktop or Laptop,Windows 10,Edge 119.0.0.0,1536x864,1488x742,,,,Test Run Phonotactics,5,SoundCheckPassed,6,test passed,,,,,,5,yes,Spreadsheet1,,,END TASK,,,,,49248,,,,,0,1,0,,,,,,,,
1,1701427878914,01/12/2023 10:51:18,1701427878848,1,01/12/2023 11:51:18,146089,8,task-umle,,33347186,BLIND,9873372,,complete,,6569ba18d4ce915953b15bb8,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1440x900,1324x710,,,,Test Run Phonotactics,5,SoundCheckPassed,2,test passed,,4,,,,,yes,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,
